LBFT X,LBFT Y,LBFT Z,LLAN X,LLAN Y,LLAN Z,LMAN X,LMAN Y,LMAN Z,RBFT X,RBFT Y,RBFT Z,RLAN X,RLAN Y,RLAN Z,RMAN X,RMAN Y,RMAN Z
-980.5697632,84.4276123,-751.5271606,-923.6981812,119.8540955,-796.4022217,-896.0077515,112.9165344,-721.0916138,-968.6582031,88.294487,-476.0127563,-921.2216187,124.9814453,-433.7678223,-882.0881958,117.5152435,-503.6395569
-980.5580444,84.44384003,-751.5133667,-923.6589355,119.803978,-796.3342285,-895.9985962,112.9181137,-721.081665,-968.6765137,88.32287598,-476.0194092,-921.2091064,124.9721146,-433.7504578,-882.0512695,117.5099564,-503.6317444
-980.5508423,84.43636322,-751.5109863,-923.5661011,119.7759552,-796.3087158,-896.0025024,112.9184113,-721.0709229,-968.6727295,88.31052399,-476.016571,-921.1947021,124.9710236,-433.7563477,-882.0769653,117.5242462,-503.6126099
-980.5675049,84.43367004,-751.5036011,-923.637146,119.8228073,-796.3604736,-895.9922485,112.9111633,-721.0750122,-968.6662598,88.30567169,-476.0046082,-921.2005615,124.9838791,-433.7276611,-882.0748291,117.5219803,-503.6333618
-980.5719604,84.43683624,-751.4985962,-923.6633911,119.8166275,-796.3502197,-895.9921265,112.9197617,-721.0787354,-968.6688232,88.31038666,-476.0010071,-921.1782227,124.9816437,-433.7458496,-882.0679932,117.5322571,-503.6315002
-980.5823364,84.44970703,-751.5181274,-923.6879883,119.8601608,-796.3411865,-896.0061646,112.8942108,-721.0709229,-968.616333,88.30256653,-476.0269775,-921.166748,124.9869919,-433.7335815,-882.0776978,117.5261459,-503.6348572
-980.5853882,84.44810486,-751.5127563,-923.6761475,119.8444595,-796.3291016,-895.9928589,112.8988495,-721.0678101,-968.6574097,88.34394836,-476.0180664,-921.1793823,124.9972763,-433.7414551,-882.0595093,117.539299,-503.652832
-980.5878906,84.45957947,-751.503418,-923.6550903,119.8394852,-796.3668823,-896.0039673,112.8833008,-721.0461426,-968.6557617,88.33919525,-476.0097656,-921.1643066,125.0009918,-433.747406,-882.0476685,117.52771,-503.6557007
-980.5679321,84.4522934,-751.5023804,-923.628479,119.8203354,-796.3040771,-896.0227661,112.8783112,-721.0223389,-968.6242676,88.32928467,-476.0308838,-921.1413574,125.0178299,-433.7579651,-882.026123,117.5106812,-503.651825
-980.5778809,84.4331131,-751.5215454,-923.6328125,119.8128967,-796.3076782,-895.9971313,112.8707275,-721.020752,-968.6322021,88.34908295,-476.0082703,-921.1327515,125.0167313,-433.7703247,-882.0248413,117.5367355,-503.6379395
-980.56604,84.41791534,-751.5038452,-923.678833,119.8069077,-796.2891846,-896.0045166,112.8678513,-721.0386963,-968.6234741,88.35237885,-476.0196228,-921.112793,125.0237503,-433.7720032,-882.0221558,117.544342,-503.6601868
-980.5829468,84.44431305,-751.5070801,-923.6640625,119.807579,-796.2745972,-896.0095215,112.8692627,-721.0379028,-968.6235352,88.34724426,-476.0223083,-921.1185303,125.0273361,-433.7746277,-882.0288086,117.5311584,-503.6735229
-980.5891724,84.44503021,-751.4986572,-923.4749756,119.6524277,-796.3555908,-896.0258789,112.867981,-721.0343018,-968.6219482,88.34257507,-476.0212097,-921.131897,125.026619,-433.7482605,-882.039978,117.5352859,-503.674469
-980.5894775,84.42016602,-751.4981689,-923.4554443,119.6476898,-796.3037109,-896.0327148,112.8632431,-721.026123,-968.59729,88.33718872,-476.0312195,-921.1282349,125.0302582,-433.7532043,-882.0529175,117.5457535,-503.6533813
-980.572937,84.43221283,-751.491272,-923.4420776,119.6334839,-796.3275757,-896.0308228,112.8571625,-721.0117798,-968.602478,88.33547211,-476.0228882,-921.133667,125.0465317,-433.744873,-882.019043,117.538147,-503.6431885
-980.5610352,84.42719269,-751.4976196,-923.4610596,119.6670074,-796.3156128,-896.0472412,112.8624954,-720.9824829,-968.6037598,88.3445816,-476.0247498,-921.1358643,125.0531769,-433.7523193,-882.0245972,117.5408401,-503.6452026
-980.5612183,84.42649078,-751.4915161,-923.4381104,119.6447906,-796.289978,-896.046814,112.8498535,-720.9777222,-968.6236572,88.34964752,-476.0152893,-921.126709,125.0243759,-433.7668457,-882.0199585,117.54673,-503.6480103
-980.5811157,84.42826843,-751.4893799,-923.40625,119.6714783,-796.3212891,-896.0454712,112.8566132,-720.9666138,-968.6134033,88.34764099,-476.0333252,-921.1395264,125.0470047,-433.7608948,-882.0185547,117.5471954,-503.6465149
-980.5857544,84.42132568,-751.4854126,-923.4581909,119.6699829,-796.3167114,-896.0523071,112.8597717,-720.9869385,-968.6273804,88.34964752,-476.0246277,-921.1506958,125.039856,-433.7550354,-882.024231,117.5495224,-503.6686401
-980.5878906,84.43814087,-751.4869385,-923.4349976,119.6329803,-796.3078003,-896.0674438,112.8619232,-720.9724121,-968.6372681,88.36434937,-476.0263672,-921.1600952,125.0364685,-433.7764893,-882.024231,117.5470123,-503.6599426
-980.5632935,84.42211151,-751.4685669,-923.3795776,119.6445007,-796.2666626,-896.0653687,112.8482971,-720.9510498,-968.6244507,88.35120392,-476.0297546,-921.1553345,125.0571136,-433.7787781,-882.0109863,117.541748,-503.6760864
-980.5782471,84.42622375,-751.4708252,-923.3336182,119.6186523,-796.2730713,-896.064209,112.871727,-720.9421387,-968.6324463,88.36260986,-476.0335999,-921.1613159,125.0362167,-433.7718201,-882.0182495,117.5510559,-503.6800842
-980.5820923,84.43119049,-751.4680786,-923.3247681,119.6220856,-796.2672729,-896.0906372,112.8597641,-720.894043,-968.6299438,88.36363983,-476.0104675,-921.1361694,125.0430145,-433.764801,-882.0028687,117.540802,-503.6542664
-980.5736084,84.43517303,-751.4624023,-923.2731323,119.6400223,-796.2479858,-896.1143188,112.8738632,-720.8618164,-968.6196899,88.38601685,-476.005249,-921.1461792,125.0480347,-433.7579956,-882.0166626,117.527771,-503.6590576
-980.5771484,84.4355545,-751.444519,-923.2717896,119.6512985,-796.2075806,-896.133606,112.8987579,-720.8222656,-968.5991821,88.3800354,-475.9821167,-921.1386108,125.0600739,-433.7494202,-882.0053711,117.5409088,-503.6707764
-980.5719604,84.47121429,-751.4564819,-923.2763672,119.6862564,-796.2338867,-896.1499634,112.9040527,-720.8137207,-968.5744019,88.41125488,-475.9988098,-921.0770874,125.0637131,-433.7375488,-882.0189819,117.5595474,-503.6791992
-980.5566406,84.46990204,-751.4464111,-923.2614136,119.6737213,-796.2507324,-896.1516113,112.9286346,-720.8100586,-968.5627441,88.44854736,-476.011261,-921.0703125,125.0883408,-433.7311707,-881.96698,117.5787354,-503.6740723
-980.559082,84.48688507,-751.4624634,-923.2216797,119.6849747,-796.2584839,-896.1580811,112.9397278,-720.798645,-968.5372925,88.48166656,-475.9981689,-920.9911499,125.1229019,-433.7150879,-881.9400024,117.5990295,-503.690033
-980.5335693,84.51035309,-751.460022,-923.1724854,119.7108154,-796.2508545,-896.1525269,112.9566422,-720.8083496,-968.4926758,88.5331192,-476.0063782,-920.9701538,125.1867676,-433.699585,-881.9050293,117.6156845,-503.7038574
-980.5372314,84.50389099,-751.465332,-923.1424561,119.7264709,-796.2969971,-896.1464844,112.9731674,-720.8496704,-968.4838257,88.58426666,-476.008728,-920.9197388,125.1900406,-433.6973877,-881.8616943,117.6682663,-503.6907043
-980.5380249,84.53613281,-751.4664307,-923.1243896,119.753624,-796.3102417,-896.1269531,113.0171509,-720.8406372,-968.4852905,88.62503815,-475.9781494,-920.8886719,125.2552948,-433.666626,-881.845459,117.6964874,-503.6980286
-980.5287476,84.55728912,-751.4762573,-923.1154785,119.8183136,-796.3348999,-896.1209717,113.0296478,-720.8642578,-968.4642944,88.63796234,-475.9823608,-920.8355713,125.2787781,-433.6609802,-881.8335571,117.7251968,-503.6782532
-980.5300903,84.58062744,-751.4682007,-923.0510254,119.7950211,-796.3568726,-896.1139526,113.0685196,-720.8760376,-968.4622803,88.68048859,-475.9707642,-920.8178101,125.293663,-433.6513977,-881.7946777,117.7634964,-503.6658325
-980.5250244,84.59882355,-751.4785156,-923.3031006,119.9817505,-796.2918091,-896.1298828,113.075592,-720.8735352,-968.4473267,88.72764587,-475.9529114,-920.7825928,125.3534622,-433.6338501,-881.755249,117.7881775,-503.6800232
-980.4898071,84.59238434,-751.4973145,-923.321228,120.0412903,-796.3803711,-896.1173706,113.0966492,-720.8983765,-968.4281006,88.73496246,-475.9404602,-920.9389648,125.5150681,-433.23703,-881.7362061,117.8073349,-503.6643372
-980.4928589,84.59860229,-751.4929199,-923.2994995,120.0298996,-796.3478394,-896.1307373,113.0763779,-720.9093628,-968.4231567,88.77124023,-475.921814,-920.7579346,125.3803787,-433.572052,-881.6838989,117.7804642,-503.6480713
-980.4932861,84.5916748,-751.512207,-923.2883911,120.0071869,-796.3649292,-896.1173706,113.0821991,-720.8812866,-968.4075928,88.77046967,-475.9642639,-920.7548218,125.3962479,-433.5885925,-881.6889648,117.8108978,-503.6465759
-980.5007935,84.60644531,-751.5123901,-923.2905884,120.0432053,-796.3557739,-896.1321411,113.0763855,-720.8961792,-968.4118652,88.78646851,-475.9576721,-920.7445679,125.4056168,-433.5939026,-881.6740112,117.8278732,-503.6648254
-980.5044556,84.61425018,-751.5183716,-923.3239746,120.0519104,-796.3793335,-896.1306152,113.086441,-720.9102783,-968.4069824,88.78912354,-475.9701233,-920.7503662,125.4381027,-433.5980835,-881.6846924,117.8236237,-503.6771545
-980.4902954,84.5977478,-751.5089111,-923.2420654,119.9972229,-796.3778076,-896.1246338,113.0901108,-720.9181519,-968.3927612,88.80397034,-475.9491577,-920.7514038,125.453598,-433.6240234,-881.6604004,117.8150101,-503.683136
-980.4989624,84.59131622,-751.5170898,-923.2776489,120.0151443,-796.397522,-896.1196899,113.0739517,-720.9066162,-968.4217529,88.80031586,-475.9668884,-920.7271118,125.4250946,-433.6592407,-881.6633301,117.8070221,-503.6980896
-980.4974365,84.58572388,-751.4968872,-923.2878418,119.9993744,-796.3693848,-896.1350098,113.0613785,-720.902832,-968.4046021,88.76947784,-475.9714661,-920.7463379,125.4144135,-433.675293,-881.6716309,117.8117142,-503.7167358
-980.5023804,84.58548737,-751.5041504,-923.2770386,119.9785843,-796.3729248,-896.1298218,113.0761948,-720.9204102,-968.4251709,88.7956543,-475.9823303,-920.7512207,125.4248734,-433.6933289,-881.6884155,117.8001175,-503.737854
-980.5267944,84.58712769,-751.5046997,-923.3187866,119.9859695,-796.3796387,-896.1386108,113.0748291,-720.9158936,-968.4271851,88.78424072,-476.0097961,-920.7609863,125.4241409,-433.7189331,-881.6733398,117.7861481,-503.7312317
-980.5388794,84.57310486,-751.4966431,-923.3092651,119.9723434,-796.3619385,-896.1491699,113.0598145,-720.9135132,-968.4244995,88.7620697,-476.0089722,-920.7698364,125.4101181,-433.7441101,-881.690979,117.7907715,-503.7575073
-980.5350952,84.59107208,-751.4851074,-923.3084106,120.0021744,-796.4016113,-896.1566772,113.038147,-720.9056396,-968.4141235,88.74856567,-476.0334473,-920.7959595,125.3957214,-433.7521667,-881.7160034,117.7732544,-503.7698059
-980.5123291,84.57102966,-751.4966431,-923.3012085,119.9540482,-796.3745117,-896.1518555,113.0465088,-720.9074707,-968.4351807,88.75228882,-476.0428772,-920.8109131,125.4103012,-433.7746277,-881.7064819,117.7535934,-503.7757568
-980.5029297,84.5581665,-751.5004883,-923.3085327,119.9978485,-796.3833618,-896.1519775,113.0479431,-720.9053345,-968.4111328,88.75583649,-476.0514221,-920.7914429,125.3937454,-433.8282776,-881.7098999,117.7398834,-503.7910767
-980.5279541,84.56539154,-751.4927368,-923.2861328,119.9621124,-796.3824463,-896.1681519,113.040596,-720.9244995,-968.4036255,88.71750641,-476.0685425,-920.8173828,125.3756409,-433.8565674,-881.7214355,117.7603378,-503.8139038
-980.5230713,84.58110046,-751.4966431,-923.3092041,119.9738235,-796.3930664,-896.1737061,113.0548706,-720.920166,-968.4284668,88.72102356,-476.0589294,-920.8455811,125.3814468,-433.879364,-881.7178345,117.7386169,-503.8153381
-980.5308228,84.55875397,-751.5198975,-923.3273926,119.9362411,-796.3741455,-896.1987915,113.0627365,-720.9203491,-968.4398193,88.70619202,-476.0817871,-920.8442383,125.3826523,-433.8916931,-881.7467651,117.731308,-503.815033
-980.5469971,84.56317139,-751.5057983,-923.3282471,119.9005356,-796.3721313,-896.2165527,113.0495834,-720.8959351,-968.4486084,88.70629883,-476.0881348,-920.855896,125.3638077,-433.9085999,-881.7597046,117.7145386,-503.8338013
-980.5316772,84.5585556,-751.5078735,-923.2960815,119.9272995,-796.378418,-896.1989746,113.0373688,-720.9145508,-968.4243164,88.6996994,-476.0829773,-920.8495483,125.3572464,-433.9163208,-881.7290649,117.7263718,-503.8456726
-980.5150146,84.5447464,-751.5079956,-923.3099976,119.9328079,-796.3864746,-896.2059937,113.0530472,-720.9336548,-968.4359741,88.7049408,-476.1077576,-920.8619385,125.3702698,-433.9300232,-881.7380981,117.7282257,-503.8496704
-980.4972534,84.56609344,-751.5221558,-923.3204956,119.9384308,-796.4006348,-896.2070313,113.0512314,-720.9281616,-968.4383545,88.70175934,-476.097229,-920.8607178,125.380806,-433.9140625,-881.7388916,117.7342224,-503.836792
-980.5350342,84.58738708,-751.5177612,-923.3121948,119.9530106,-796.4145508,-896.2142944,113.0896072,-720.9572754,-968.4220581,88.69223785,-476.0971069,-920.887085,125.3810577,-433.917511,-881.7460938,117.7250519,-503.838501
-980.5146484,84.59269714,-751.5328369,-923.3473511,119.9963837,-796.4512329,-896.1821289,113.1023636,-720.9747314,-968.4434204,88.70627594,-476.0892334,-920.8693237,125.38237,-433.9179382,-881.7490845,117.7256165,-503.8539429
-980.5117798,84.59638977,-751.5274658,-923.3103027,119.9589386,-796.4348755,-896.218811,113.0955811,-720.9862061,-968.4373169,88.69808197,-476.1054077,-920.8840942,125.3891525,-433.9213257,-881.7424927,117.7344971,-503.8267822
-980.5164795,84.60413361,-751.5521851,-923.3156128,120.0134201,-796.5015869,-896.2029419,113.1124191,-720.9960327,-968.4449463,88.73052216,-476.0862427,-920.8707275,125.3781891,-433.9236145,-881.7202148,117.7641525,-503.8352356
-980.5002441,84.61029053,-751.5455322,-923.2848511,119.9657516,-796.460144,-896.2270508,113.1257629,-721.003479,-968.4199219,88.71399689,-476.0819092,-920.8735962,125.3768158,-433.9249573,-881.7382202,117.7535095,-503.831604
-980.4969482,84.61701202,-751.5654297,-923.3001709,119.9591446,-796.5248413,-896.2219849,113.1224365,-721.0210571,-968.4365234,88.70855713,-476.0913086,-920.8936768,125.3864136,-433.9095764,-881.7444458,117.7461624,-503.8172913
-980.4927368,84.61883545,-751.5596924,-923.2940674,119.9867477,-796.4968262,-896.2404175,113.1266098,-721.0193481,-968.4225464,88.72097778,-476.0821228,-920.8876343,125.3866806,-433.9103394,-881.7389526,117.7572403,-503.8257141
-980.5008545,84.6210556,-751.5673218,-923.2515259,119.9592209,-796.5635986,-896.2527466,113.152565,-721.038208,-968.4329224,88.72422791,-476.0747681,-920.8905029,125.4077225,-433.9284973,-881.755127,117.7504883,-503.8214111
-980.5101929,84.62159729,-751.5569458,-923.2982788,120.0012207,-796.5463257,-896.2509155,113.1505737,-721.0223389,-968.4332886,88.73537445,-476.0881653,-920.913208,125.383255,-433.9468689,-881.7321167,117.7530746,-503.8128967
-980.5117188,84.62841034,-751.5535278,-923.3226929,119.9953003,-796.5760498,-896.2536621,113.1678162,-721.0293579,-968.440979,88.74878693,-476.0789185,-920.913269,125.3929062,-433.9372864,-881.769165,117.7340546,-503.8435364
-980.517395,84.6385498,-751.5767822,-923.3034668,119.9995346,-796.5463867,-896.2481689,113.1848679,-721.0367432,-968.4399414,88.7559433,-476.0801086,-920.9120483,125.4150772,-433.9412231,-881.7640991,117.7507477,-503.8356628
-980.4949341,84.6275177,-751.5536499,-923.2855835,119.9448395,-796.5216675,-896.2319946,113.1922531,-721.0370483,-968.4379272,88.75730896,-476.0852051,-920.9051514,125.3950653,-433.9673157,-881.7573242,117.7610245,-503.8515015
-980.5022583,84.63343811,-751.5618286,-923.3045654,119.9836502,-796.5458374,-896.2285767,113.1699448,-721.0305786,-968.4422607,88.74549866,-476.1239319,-920.8984375,125.3953934,-433.9607849,-881.7566528,117.7583923,-503.84729
-980.4956055,84.62319946,-751.5554199,-923.2820435,119.9863052,-796.5541992,-896.237854,113.1749802,-721.0361328,-968.4481812,88.77653503,-476.0841675,-920.9172974,125.3929672,-433.9671021,-881.713562,117.7484512,-503.8348083
-980.5005493,84.64366913,-751.536438,-923.3272095,120.0279388,-796.5539551,-896.2571411,113.1957779,-721.0224609,-968.4390259,88.76130676,-476.096283,-920.9221191,125.4032822,-433.9408264,-881.7316284,117.7609482,-503.8334961
-980.5071411,84.63386536,-751.5449219,-923.3292236,119.955513,-796.5202637,-896.242981,113.2026749,-721.0164795,-968.4504395,88.78090668,-476.0804749,-920.9091797,125.3997192,-433.9655457,-881.7192383,117.7562027,-503.8379211
-980.5081177,84.6486969,-751.5507813,-923.3164063,119.9825592,-796.5491333,-896.2357788,113.1791916,-721.0292358,-968.4333496,88.74462891,-476.0844727,-920.9169312,125.4242477,-433.9538574,-881.7337646,117.7542419,-503.8403015
-980.4907837,84.63473511,-751.5559082,-923.2738037,120.0046997,-796.5758667,-896.2457886,113.1870422,-721.0181274,-968.4177246,88.7644577,-476.0772095,-920.9139404,125.4323959,-433.9284363,-881.7321777,117.7746429,-503.8108521
-980.4959717,84.64125824,-751.560791,-923.2974243,120.00914,-796.559082,-896.248291,113.2019882,-721.0281372,-968.4040527,88.77242279,-476.1054077,-920.9133301,125.4312897,-433.9282837,-881.7334595,117.7746201,-503.8175964
-980.498291,84.63980865,-751.5401611,-923.2948608,119.9706726,-796.5376587,-896.244812,113.1906815,-721.0143433,-968.4174805,88.76535034,-476.0752869,-920.9042358,125.42453,-433.924408,-881.7351074,117.7602844,-503.8302307
-980.4908447,84.64936829,-751.5527344,-923.2731934,119.9521408,-796.5079346,-896.2426147,113.1971664,-721.0098877,-968.4315186,88.78297424,-476.0744629,-920.9130859,125.4367447,-433.9153748,-881.7230225,117.7836838,-503.8188477
-980.505188,84.64376831,-751.5250244,-923.3032227,119.9834595,-796.5466919,-896.2246704,113.1768875,-721.0224609,-968.4213257,88.76599884,-476.0809021,-920.8932495,125.4356613,-433.9102783,-881.7525635,117.7967072,-503.805481
-980.505127,84.63793182,-751.5343018,-923.3300781,119.9835205,-796.512207,-896.2247314,113.2105103,-721.0376587,-968.4217529,88.75869751,-476.0719299,-920.8838501,125.4300842,-433.8960266,-881.744873,117.7739029,-503.8217163
-980.4802246,84.64128876,-751.5510254,-923.2999268,120.00354,-796.5256958,-896.2232666,113.2120514,-721.0475464,-968.4041748,88.77861023,-476.0541077,-920.8830566,125.4281616,-433.9118958,-881.7526245,117.7749329,-503.8064575
-980.5013428,84.64465332,-751.5454102,-923.3088379,119.9760437,-796.5171509,-896.1980591,113.2260437,-721.057312,-968.4179688,88.7813797,-476.0749512,-920.8673706,125.4181519,-433.9042053,-881.7644653,117.7811584,-503.8052673
-980.4904785,84.64974213,-751.5425415,-923.2990112,120.0512772,-796.5666504,-896.2177734,113.2250366,-721.0471802,-968.3911743,88.77526093,-476.0704956,-920.8798218,125.4379578,-433.9065857,-881.7388916,117.8004074,-503.7962646
-980.4990845,84.63306427,-751.5339355,-923.2741699,120.0184402,-796.5571899,-896.2000122,113.205986,-721.0415039,-968.4204102,88.76489258,-476.0446472,-920.8684692,125.4309082,-433.8991699,-881.7557373,117.7839127,-503.7955933
-980.4962769,84.65011597,-751.5507202,-923.3228149,120.0385056,-796.5352173,-896.2022705,113.2109451,-721.039917,-968.3956909,88.78575897,-476.0559082,-920.8808594,125.4460449,-433.8829041,-881.7598267,117.7941055,-503.7915344
-980.4984131,84.65266418,-751.52771,-923.2836914,120.0092697,-796.5201416,-896.1953125,113.2171402,-721.0331421,-968.4437256,88.79205322,-476.058197,-920.8654175,125.4279251,-433.9004822,-881.7509155,117.8071442,-503.7893372
-980.4987793,84.65544891,-751.5394897,-923.2806396,120.0027847,-796.4818726,-896.1981812,113.2130432,-721.036499,-968.4297485,88.78555298,-476.0450439,-920.8494263,125.4294128,-433.9003296,-881.7435303,117.8145905,-503.7851563
-980.4818726,84.64878082,-751.5319214,-923.3018188,119.9979019,-796.5272827,-896.1900635,113.2025299,-721.0222778,-968.4193115,88.77505493,-476.0440979,-920.8756104,125.4302826,-433.878418,-881.7596436,117.7853928,-503.8003235
-980.5045166,84.6418457,-751.5264893,-923.2922363,120.0292206,-796.5292969,-896.1894531,113.2000275,-721.0131226,-968.3960571,88.78489685,-476.0346069,-920.8804932,125.427475,-433.8821106,-881.7406006,117.7914734,-503.7695007
-980.4691772,84.6531601,-751.5255127,-923.2772827,119.9962234,-796.5123901,-896.2040405,113.1986542,-721.0160522,-968.4346313,88.77732086,-476.0211487,-920.8782349,125.4244537,-433.8618164,-881.7537231,117.8138351,-503.7684937
-980.498291,84.64306641,-751.5181885,-923.2780762,120.0350647,-796.5454102,-896.2064209,113.2121201,-721.0239258,-968.4103394,88.76261139,-476.032135,-920.8712769,125.4391785,-433.8300781,-881.7611084,117.7981262,-503.7698059
-980.4711914,84.64573669,-751.5169067,-923.335083,120.0556259,-796.5385132,-896.2151489,113.1941681,-721.0293579,-968.4358521,88.77851868,-476.0266418,-920.8845215,125.4349136,-433.8569641,-881.7630615,117.7961273,-503.7718201
-980.4887695,84.6452179,-751.5254517,-923.3286743,120.0419464,-796.5037231,-896.2076416,113.2016525,-721.0048218,-968.4229736,88.75798798,-476.019104,-920.8853149,125.4244385,-433.8534241,-881.7506104,117.7966537,-503.7593079
-980.4869995,84.64138031,-751.5248413,-923.2437744,119.9986267,-796.5057983,-896.2144165,113.1909256,-721.0189209,-968.4428711,88.77566528,-476.0229187,-920.8947144,125.4177933,-433.8579407,-881.7576294,117.8061981,-503.7481079
-980.4820557,84.64814758,-751.5344238,-923.1022949,119.8506317,-796.5773315,-896.1867676,113.2214355,-721.0189819,-968.4506836,88.76431274,-476.0176697,-920.8964233,125.4223099,-433.8601685,-881.7181396,117.7873611,-503.7449341
-980.4907837,84.64745331,-751.5335693,-923.2836304,120.0506058,-796.5181274,-896.1797485,113.2099915,-721.0383911,-968.4255371,88.73844147,-476.0308533,-920.894043,125.4392776,-433.8414307,-881.7417603,117.8128891,-503.7471313
-980.4864502,84.67115021,-751.5542603,-923.3095703,120.0246124,-796.5254517,-896.199707,113.2395096,-721.0502319,-968.4229736,88.76898193,-476.0276184,-920.9020386,125.4260483,-433.8558655,-881.7363892,117.8117218,-503.7461243
-980.5114136,84.66233063,-751.5535889,-923.2965088,120.0531158,-796.4963989,-896.1891479,113.2479172,-721.0393066,-968.4310303,88.76102448,-476.0229797,-920.9039307,125.4312363,-433.8469849,-881.7460327,117.7946854,-503.734314
